id	label
6218	Biological Process::GO:0007530
6219	Biological Process::GO:0007538
6220	Biological Process::GO:0007542
6221	Biological Process::GO:0007548
6222	Biological Process::GO:0007549
6223	Biological Process::GO:0007565
6224	Biological Process::GO:0007566
6225	Biological Process::GO:0007567
6226	Biological Process::GO:0007568
6227	Biological Process::GO:0007569
6228	Biological Process::GO:0007571
6229	Biological Process::GO:0007584
6230	Biological Process::GO:0007585
6231	Biological Process::GO:0007586
6232	Biological Process::GO:0007588
6233	Biological Process::GO:0007589
6234	Biological Process::GO:0007595
6235	Biological Process::GO:0007596
6236	Biological Process::GO:0007597
6237	Biological Process::GO:0007598
6238	Biological Process::GO:0007599
6239	Biological Process::GO:0007600
6240	Biological Process::GO:0007601
6241	Biological Process::GO:0007602
6242	Biological Process::GO:0007603
6243	Biological Process::GO:0007605
6244	Biological Process::GO:0007606
6245	Biological Process::GO:0007608
6246	Biological Process::GO:0007610
6247	Biological Process::GO:0007611
6248	Biological Process::GO:0007612
6249	Biological Process::GO:0007613
6250	Biological Process::GO:0007614
6251	Biological Process::GO:0007616
6252	Biological Process::GO:0007617
6253	Biological Process::GO:0007618
6254	Biological Process::GO:0007619
6255	Biological Process::GO:0007620
6256	Biological Process::GO:0007621
6257	Biological Process::GO:0007622
6258	Biological Process::GO:0007623
6259	Biological Process::GO:0007625
6260	Biological Process::GO:0007626
6261	Biological Process::GO:0007628
6262	Biological Process::GO:0007631
6263	Biological Process::GO:0007632
6264	Biological Process::GO:0007635
6265	Biological Process::GO:0007638
6266	Biological Process::GO:0008015
6267	Biological Process::GO:0008016
6268	Biological Process::GO:0008033
6269	Biological Process::GO:0008037
6270	Biological Process::GO:0008038
6271	Biological Process::GO:0008045
6272	Biological Process::GO:0008050
6273	Biological Process::GO:0008053
6274	Biological Process::GO:0008054
6275	Biological Process::GO:0008063
6276	Biological Process::GO:0008064
6277	Biological Process::GO:0008065
6278	Biological Process::GO:0008078
6279	Biological Process::GO:0008088
6280	Biological Process::GO:0008089
6281	Biological Process::GO:0008090
6282	Biological Process::GO:0008105
6283	Biological Process::GO:0008154
6284	Biological Process::GO:0008156
6285	Biological Process::GO:0008202
6286	Biological Process::GO:0008203
6287	Biological Process::GO:0008206
6288	Biological Process::GO:0008207
6289	Biological Process::GO:0008209
6290	Biological Process::GO:0008210
6291	Biological Process::GO:0008211
6292	Biological Process::GO:0008212
6293	Biological Process::GO:0008213
6294	Biological Process::GO:0008214
6295	Biological Process::GO:0008215
6296	Biological Process::GO:0008216
6297	Biological Process::GO:0008217
6298	Biological Process::GO:0008218
6299	Biological Process::GO:0008228
6300	Biological Process::GO:0008272
6301	Biological Process::GO:0008277
6302	Biological Process::GO:0008283
6303	Biological Process::GO:0008284
6304	Biological Process::GO:0008285
6305	Biological Process::GO:0008286
6306	Biological Process::GO:0008291
6307	Biological Process::GO:0008292
6308	Biological Process::GO:0008295
6309	Biological Process::GO:0008298
6310	Biological Process::GO:0008299
6311	Biological Process::GO:0008300
6312	Biological Process::GO:0008306
6313	Biological Process::GO:0008333
6314	Biological Process::GO:0008334
6315	Biological Process::GO:0008340
6316	Biological Process::GO:0008343
6317	Biological Process::GO:0008344
6318	Biological Process::GO:0008347
6319	Biological Process::GO:0008354
6320	Biological Process::GO:0008355
6321	Biological Process::GO:0008356
6322	Biological Process::GO:0008358
6323	Biological Process::GO:0008360
6324	Biological Process::GO:0008361
6325	Biological Process::GO:0008366
6326	Biological Process::GO:0008380
6327	Biological Process::GO:0008406
6328	Biological Process::GO:0008535
6329	Biological Process::GO:0008542
6330	Biological Process::GO:0008543
6331	Biological Process::GO:0008544
6332	Biological Process::GO:0008582
6333	Biological Process::GO:0008584
6334	Biological Process::GO:0008585
6335	Biological Process::GO:0008588
6336	Biological Process::GO:0008589
6337	Biological Process::GO:0008593
6338	Biological Process::GO:0008594
6339	Biological Process::GO:0008595
6340	Biological Process::GO:0008608
6341	Biological Process::GO:0008610
6342	Biological Process::GO:0008611
6343	Biological Process::GO:0008612
6344	Biological Process::GO:0008614
6345	Biological Process::GO:0008615
6346	Biological Process::GO:0008616
6347	Biological Process::GO:0008625
6348	Biological Process::GO:0008626
6349	Biological Process::GO:0008628
6350	Biological Process::GO:0008630
6351	Biological Process::GO:0008631
6352	Biological Process::GO:0008635
6353	Biological Process::GO:0008637
6354	Biological Process::GO:0008643
6355	Biological Process::GO:0008645
6356	Biological Process::GO:0008652
6357	Biological Process::GO:0008653
6358	Biological Process::GO:0008654
6359	Biological Process::GO:0008655
6360	Biological Process::GO:0009048
6361	Biological Process::GO:0009051
6362	Biological Process::GO:0009052
6363	Biological Process::GO:0009057
6364	Biological Process::GO:0009060
6365	Biological Process::GO:0009062
6366	Biological Process::GO:0009063
6367	Biological Process::GO:0009064
6368	Biological Process::GO:0009065
6369	Biological Process::GO:0009066
6370	Biological Process::GO:0009067
6371	Biological Process::GO:0009068
6372	Biological Process::GO:0009069
6373	Biological Process::GO:0009070
6374	Biological Process::GO:0009071
6375	Biological Process::GO:0009072
6376	Biological Process::GO:0009074
6377	Biological Process::GO:0009078
6378	Biological Process::GO:0009080
6379	Biological Process::GO:0009081
6380	Biological Process::GO:0009082
6381	Biological Process::GO:0009083
6382	Biological Process::GO:0009084
6383	Biological Process::GO:0009086
6384	Biological Process::GO:0009092
6385	Biological Process::GO:0009093
6386	Biological Process::GO:0009100
6387	Biological Process::GO:0009101
6388	Biological Process::GO:0009103
6389	Biological Process::GO:0009106
6390	Biological Process::GO:0009107
6391	Biological Process::GO:0009108
6392	Biological Process::GO:0009109
6393	Biological Process::GO:0009110
6394	Biological Process::GO:0009111
6395	Biological Process::GO:0009112
6396	Biological Process::GO:0009113
6397	Biological Process::GO:0009115
6398	Biological Process::GO:0009116
6399	Biological Process::GO:0009117
6400	Biological Process::GO:0009118
6401	Biological Process::GO:0009119
6402	Biological Process::GO:0009120
6403	Biological Process::GO:0009123
6404	Biological Process::GO:0009124
6405	Biological Process::GO:0009125
6406	Biological Process::GO:0009126
6407	Biological Process::GO:0009127
6408	Biological Process::GO:0009128
6409	Biological Process::GO:0009129
6410	Biological Process::GO:0009130
6411	Biological Process::GO:0009132
6412	Biological Process::GO:0009133
6413	Biological Process::GO:0009134
6414	Biological Process::GO:0009135
6415	Biological Process::GO:0009136
6416	Biological Process::GO:0009137
6417	Biological Process::GO:0009138
6418	Biological Process::GO:0009139
6419	Biological Process::GO:0009141
6420	Biological Process::GO:0009142
6421	Biological Process::GO:0009143
6422	Biological Process::GO:0009144
6423	Biological Process::GO:0009145
6424	Biological Process::GO:0009146
6425	Biological Process::GO:0009147
6426	Biological Process::GO:0009148
6427	Biological Process::GO:0009150
6428	Biological Process::GO:0009151
6429	Biological Process::GO:0009152
6430	Biological Process::GO:0009153
6431	Biological Process::GO:0009154
6432	Biological Process::GO:0009155
6433	Biological Process::GO:0009156
6434	Biological Process::GO:0009157
6435	Biological Process::GO:0009158
6436	Biological Process::GO:0009159
6437	Biological Process::GO:0009161
6438	Biological Process::GO:0009162
6439	Biological Process::GO:0009163
6440	Biological Process::GO:0009164
6441	Biological Process::GO:0009165
6442	Biological Process::GO:0009166
6443	Biological Process::GO:0009167
6444	Biological Process::GO:0009168
6445	Biological Process::GO:0009169
6446	Biological Process::GO:0009173
6447	Biological Process::GO:0009174
6448	Biological Process::GO:0009176
6449	Biological Process::GO:0009177
6450	Biological Process::GO:0009179
6451	Biological Process::GO:0009180
6452	Biological Process::GO:0009181
6453	Biological Process::GO:0009182
6454	Biological Process::GO:0009183
6455	Biological Process::GO:0009185
6456	Biological Process::GO:0009186
6457	Biological Process::GO:0009187
6458	Biological Process::GO:0009188
6459	Biological Process::GO:0009189
6460	Biological Process::GO:0009190
6461	Biological Process::GO:0009191
6462	Biological Process::GO:0009196
6463	Biological Process::GO:0009197
6464	Biological Process::GO:0009199
6465	Biological Process::GO:0009200
6466	Biological Process::GO:0009201
6467	Biological Process::GO:0009202
6468	Biological Process::GO:0009204
6469	Biological Process::GO:0009205
6470	Biological Process::GO:0009206
6471	Biological Process::GO:0009208
6472	Biological Process::GO:0009209
6473	Biological Process::GO:0009211
6474	Biological Process::GO:0009212
6475	Biological Process::GO:0009214
6476	Biological Process::GO:0009215
6477	Biological Process::GO:0009216
6478	Biological Process::GO:0009217
6479	Biological Process::GO:0009218
6480	Biological Process::GO:0009219
6481	Biological Process::GO:0009220
6482	Biological Process::GO:0009221
6483	Biological Process::GO:0009223
6484	Biological Process::GO:0009225
6485	Biological Process::GO:0009226
6486	Biological Process::GO:0009227
6487	Biological Process::GO:0009233
6488	Biological Process::GO:0009235
6489	Biological Process::GO:0009236
6490	Biological Process::GO:0009240
6491	Biological Process::GO:0009247
6492	Biological Process::GO:0009249
6493	Biological Process::GO:0009250
6494	Biological Process::GO:0009251
6495	Biological Process::GO:0009253
6496	Biological Process::GO:0009256
6497	Biological Process::GO:0009258
6498	Biological Process::GO:0009259
6499	Biological Process::GO:0009260
6500	Biological Process::GO:0009261
6501	Biological Process::GO:0009262
6502	Biological Process::GO:0009263
6503	Biological Process::GO:0009264
6504	Biological Process::GO:0009265
6505	Biological Process::GO:0009266
6506	Biological Process::GO:0009267
6507	Biological Process::GO:0009268
6508	Biological Process::GO:0009298
6509	Biological Process::GO:0009299
6510	Biological Process::GO:0009301
6511	Biological Process::GO:0009303
6512	Biological Process::GO:0009304
6513	Biological Process::GO:0009306
6514	Biological Process::GO:0009308
6515	Biological Process::GO:0009309
6516	Biological Process::GO:0009310
6517	Biological Process::GO:0009311
6518	Biological Process::GO:0009312
6519	Biological Process::GO:0009313
6520	Biological Process::GO:0009314
6521	Biological Process::GO:0009386
6522	Biological Process::GO:0009394
6523	Biological Process::GO:0009395
6524	Biological Process::GO:0009396
6525	Biological Process::GO:0009397
6526	Biological Process::GO:0009404
6527	Biological Process::GO:0009405
6528	Biological Process::GO:0009408
6529	Biological Process::GO:0009409
6530	Biological Process::GO:0009410
6531	Biological Process::GO:0009411
6532	Biological Process::GO:0009414
6533	Biological Process::GO:0009415
6534	Biological Process::GO:0009416
6535	Biological Process::GO:0009435
6536	Biological Process::GO:0009436
6537	Biological Process::GO:0009437
6538	Biological Process::GO:0009438
6539	Biological Process::GO:0009439
6540	Biological Process::GO:0009440
6541	Biological Process::GO:0009441
6542	Biological Process::GO:0009445
6543	Biological Process::GO:0009446
6544	Biological Process::GO:0009447
6545	Biological Process::GO:0009448
6546	Biological Process::GO:0009449
6547	Biological Process::GO:0009450
6548	Biological Process::GO:0009451
6549	Biological Process::GO:0009452
6550	Biological Process::GO:0009566
6551	Biological Process::GO:0009581
6552	Biological Process::GO:0009582
6553	Biological Process::GO:0009583
6554	Biological Process::GO:0009584
6555	Biological Process::GO:0009593
6556	Biological Process::GO:0009595
6557	Biological Process::GO:0009597
6558	Biological Process::GO:0009607
6559	Biological Process::GO:0009608
6560	Biological Process::GO:0009609
6561	Biological Process::GO:0009611
6562	Biological Process::GO:0009612
6563	Biological Process::GO:0009615
6564	Biological Process::GO:0009617
6565	Biological Process::GO:0009620
6566	Biological Process::GO:0009624
6567	Biological Process::GO:0009629
6568	Biological Process::GO:0009631
6569	Biological Process::GO:0009635
6570	Biological Process::GO:0009636
6571	Biological Process::GO:0009637
6572	Biological Process::GO:0009642
6573	Biological Process::GO:0009648
6574	Biological Process::GO:0009649
6575	Biological Process::GO:0009650
6576	Biological Process::GO:0009651
6577	Biological Process::GO:0009698
6578	Biological Process::GO:0009712
6579	Biological Process::GO:0009713
6580	Biological Process::GO:0009726
6581	Biological Process::GO:0009730
6582	Biological Process::GO:0009732
6583	Biological Process::GO:0009743
6584	Biological Process::GO:0009744
6585	Biological Process::GO:0009746
6586	Biological Process::GO:0009749
6587	Biological Process::GO:0009750
6588	Biological Process::GO:0009753
6589	Biological Process::GO:0009755
6590	Biological Process::GO:0009756
6591	Biological Process::GO:0009785
6592	Biological Process::GO:0009786
6593	Biological Process::GO:0009790
6594	Biological Process::GO:0009791
6595	Biological Process::GO:0009792
6596	Biological Process::GO:0009794
6597	Biological Process::GO:0009798
6598	Biological Process::GO:0009799
6599	Biological Process::GO:0009804
6600	Biological Process::GO:0009812
6601	Biological Process::GO:0009813
6602	Biological Process::GO:0009820
6603	Biological Process::GO:0009822
6604	Biological Process::GO:0009826
6605	Biological Process::GO:0009838
6606	Biological Process::GO:0009855
6607	Biological Process::GO:0009880
6608	Biological Process::GO:0009886
6609	Biological Process::GO:0009887
6610	Biological Process::GO:0009894
6611	Biological Process::GO:0009895
6612	Biological Process::GO:0009896
6613	Biological Process::GO:0009912
6614	Biological Process::GO:0009913
6615	Biological Process::GO:0009914
6616	Biological Process::GO:0009946
6617	Biological Process::GO:0009948
6618	Biological Process::GO:0009950
6619	Biological Process::GO:0009952
6620	Biological Process::GO:0009953
6621	Biological Process::GO:0009954
6622	Biological Process::GO:0009957
6623	Biological Process::GO:0009972
6624	Biological Process::GO:0009988
6625	Biological Process::GO:0009991
6626	Biological Process::GO:0009992
6627	Biological Process::GO:0009994
6628	Biological Process::GO:0009996
6629	Biological Process::GO:0010001
6630	Biological Process::GO:0010002
6631	Biological Process::GO:0010025
6632	Biological Process::GO:0010032
6633	Biological Process::GO:0010034
6634	Biological Process::GO:0010035
6635	Biological Process::GO:0010038
6636	Biological Process::GO:0010039
6637	Biological Process::GO:0010040
6638	Biological Process::GO:0010041
6639	Biological Process::GO:0010042
6640	Biological Process::GO:0010043
6641	Biological Process::GO:0010044
6642	Biological Process::GO:0010045
6643	Biological Process::GO:0010046
6644	Biological Process::GO:0010070
6645	Biological Process::GO:0010092
6646	Biological Process::GO:0010107
6647	Biological Process::GO:0010133
6648	Biological Process::GO:0010138
6649	Biological Process::GO:0010155
6650	Biological Process::GO:0010157
6651	Biological Process::GO:0010159
6652	Biological Process::GO:0010165
6653	Biological Process::GO:0010166
6654	Biological Process::GO:0010171
6655	Biological Process::GO:0010172
6656	Biological Process::GO:0010193
6657	Biological Process::GO:0010212
6658	Biological Process::GO:0010216
6659	Biological Process::GO:0010224
6660	Biological Process::GO:0010225
6661	Biological Process::GO:0010226
6662	Biological Process::GO:0010243
6663	Biological Process::GO:0010248
6664	Biological Process::GO:0010256
6665	Biological Process::GO:0010257
6666	Biological Process::GO:0010259
6667	Biological Process::GO:0010260
6668	Biological Process::GO:0010265
6669	Biological Process::GO:0010266
6670	Biological Process::GO:0010269
6671	Biological Process::GO:0010273
6672	Biological Process::GO:0010286
6673	Biological Process::GO:0010288
6674	Biological Process::GO:0010310
6675	Biological Process::GO:0010324
6676	Biological Process::GO:0010332
6677	Biological Process::GO:0010359
6678	Biological Process::GO:0010360
6679	Biological Process::GO:0010387
6680	Biological Process::GO:0010388
6681	Biological Process::GO:0010389
6682	Biological Process::GO:0010390
6683	Biological Process::GO:0010421
6684	Biological Process::GO:0010424
6685	Biological Process::GO:0010430
6686	Biological Process::GO:0010446
6687	Biological Process::GO:0010447
6688	Biological Process::GO:0010452
6689	Biological Process::GO:0010453
6690	Biological Process::GO:0010454
6691	Biological Process::GO:0010455
6692	Biological Process::GO:0010457
6693	Biological Process::GO:0010458
6694	Biological Process::GO:0010459
6695	Biological Process::GO:0010460
6696	Biological Process::GO:0010463
6697	Biological Process::GO:0010464
6698	Biological Process::GO:0010466
6699	Biological Process::GO:0010469
6700	Biological Process::GO:0010470
6701	Biological Process::GO:0010482
6702	Biological Process::GO:0010498
6703	Biological Process::GO:0010499
6704	Biological Process::GO:0010501
6705	Biological Process::GO:0010506
6706	Biological Process::GO:0010507
6707	Biological Process::GO:0010508
6708	Biological Process::GO:0010510
6709	Biological Process::GO:0010511
6710	Biological Process::GO:0010512
6711	Biological Process::GO:0010513
6712	Biological Process::GO:0010517
6713	Biological Process::GO:0010518
6714	Biological Process::GO:0010519
6715	Biological Process::GO:0010520
6716	Biological Process::GO:0010522
6717	Biological Process::GO:0010523
6718	Biological Process::GO:0010524
6719	Biological Process::GO:0010528
6720	Biological Process::GO:0010529
6721	Biological Process::GO:0010533
6722	Biological Process::GO:0010534
6723	Biological Process::GO:0010535
6724	Biological Process::GO:0010536
6725	Biological Process::GO:0010543
6726	Biological Process::GO:0010544
6727	Biological Process::GO:0010559
6728	Biological Process::GO:0010560
6729	Biological Process::GO:0010561
6730	Biological Process::GO:0010563
6731	Biological Process::GO:0010564
6732	Biological Process::GO:0010565
6733	Biological Process::GO:0010566
6734	Biological Process::GO:0010569
6735	Biological Process::GO:0010571
6736	Biological Process::GO:0010572
6737	Biological Process::GO:0010573
6738	Biological Process::GO:0010574
6739	Biological Process::GO:0010575
6740	Biological Process::GO:0010578
6741	Biological Process::GO:0010579
6742	Biological Process::GO:0010586
6743	Biological Process::GO:0010587
6744	Biological Process::GO:0010591
6745	Biological Process::GO:0010592
6746	Biological Process::GO:0010593
6747	Biological Process::GO:0010594
6748	Biological Process::GO:0010595
6749	Biological Process::GO:0010596
6750	Biological Process::GO:0010603
6751	Biological Process::GO:0010606
6752	Biological Process::GO:0010608
6753	Biological Process::GO:0010609
6754	Biological Process::GO:0010611
6755	Biological Process::GO:0010612
6756	Biological Process::GO:0010613
6757	Biological Process::GO:0010614
6758	Biological Process::GO:0010615
6759	Biological Process::GO:0010616
6760	Biological Process::GO:0010621
6761	Biological Process::GO:0010623
6762	Biological Process::GO:0010624
6763	Biological Process::GO:0010626
6764	Biological Process::GO:0010631
6765	Biological Process::GO:0010632
6766	Biological Process::GO:0010633
6767	Biological Process::GO:0010634
6768	Biological Process::GO:0010635
6769	Biological Process::GO:0010636
6770	Biological Process::GO:0010637
6771	Biological Process::GO:0010638
6772	Biological Process::GO:0010639
6773	Biological Process::GO:0010640
6774	Biological Process::GO:0010641
6775	Biological Process::GO:0010642
6776	Biological Process::GO:0010643
6777	Biological Process::GO:0010644
6778	Biological Process::GO:0010645
6779	Biological Process::GO:0010649
6780	Biological Process::GO:0010652
6781	Biological Process::GO:0010656
6782	Biological Process::GO:0010657
6783	Biological Process::GO:0010658
6784	Biological Process::GO:0010659
6785	Biological Process::GO:0010660
6786	Biological Process::GO:0010661
6787	Biological Process::GO:0010662
6788	Biological Process::GO:0010663
6789	Biological Process::GO:0010664
6790	Biological Process::GO:0010665
6791	Biological Process::GO:0010666
6792	Biological Process::GO:0010667
6793	Biological Process::GO:0010668
6794	Biological Process::GO:0010669
6795	Biological Process::GO:0010675
6796	Biological Process::GO:0010676
6797	Biological Process::GO:0010677
6798	Biological Process::GO:0010692
6799	Biological Process::GO:0010693
6800	Biological Process::GO:0010694
6801	Biological Process::GO:0010700
6802	Biological Process::GO:0010701
6803	Biological Process::GO:0010710
6804	Biological Process::GO:0010712
6805	Biological Process::GO:0010713
6806	Biological Process::GO:0010714
6807	Biological Process::GO:0010715
6808	Biological Process::GO:0010716
6809	Biological Process::GO:0010717
6810	Biological Process::GO:0010718
6811	Biological Process::GO:0010719
6812	Biological Process::GO:0010720
6813	Biological Process::GO:0010721
6814	Biological Process::GO:0010724
6815	Biological Process::GO:0010726
6816	Biological Process::GO:0010727
6817	Biological Process::GO:0010728
6818	Biological Process::GO:0010730
6819	Biological Process::GO:0010735
6820	Biological Process::GO:0010737
6821	Biological Process::GO:0010738
6822	Biological Process::GO:0010739
6823	Biological Process::GO:0010742
6824	Biological Process::GO:0010743
6825	Biological Process::GO:0010744
6826	Biological Process::GO:0010745
6827	Biological Process::GO:0010746
6828	Biological Process::GO:0010748
6829	Biological Process::GO:0010749
6830	Biological Process::GO:0010751
6831	Biological Process::GO:0010752
6832	Biological Process::GO:0010755
6833	Biological Process::GO:0010756
6834	Biological Process::GO:0010757
6835	Biological Process::GO:0010758
6836	Biological Process::GO:0010759
6837	Biological Process::GO:0010760
6838	Biological Process::GO:0010761
6839	Biological Process::GO:0010762
6840	Biological Process::GO:0010763
6841	Biological Process::GO:0010764
6842	Biological Process::GO:0010765
6843	Biological Process::GO:0010766
6844	Biological Process::GO:0010767
6845	Biological Process::GO:0010769
6846	Biological Process::GO:0010770
6847	Biological Process::GO:0010771
6848	Biological Process::GO:0010792
6849	Biological Process::GO:0010793
6850	Biological Process::GO:0010796
6851	Biological Process::GO:0010799
6852	Biological Process::GO:0010800
6853	Biological Process::GO:0010801
6854	Biological Process::GO:0010803
6855	Biological Process::GO:0010804
6856	Biological Process::GO:0010807
6857	Biological Process::GO:0010810
6858	Biological Process::GO:0010811
6859	Biological Process::GO:0010812
6860	Biological Process::GO:0010813
6861	Biological Process::GO:0010815
6862	Biological Process::GO:0010817
6863	Biological Process::GO:0010818
6864	Biological Process::GO:0010819
6865	Biological Process::GO:0010820
6866	Biological Process::GO:0010821
6867	Biological Process::GO:0010822
6868	Biological Process::GO:0010823
6869	Biological Process::GO:0010824
6870	Biological Process::GO:0010825
6871	Biological Process::GO:0010826
6872	Biological Process::GO:0010827
6873	Biological Process::GO:0010828
6874	Biological Process::GO:0010829
6875	Biological Process::GO:0010830
6876	Biological Process::GO:0010831
6877	Biological Process::GO:0010832
6878	Biological Process::GO:0010833
6879	Biological Process::GO:0010835
6880	Biological Process::GO:0010837
6881	Biological Process::GO:0010838
6882	Biological Process::GO:0010839
6883	Biological Process::GO:0010840
6884	Biological Process::GO:0010841
6885	Biological Process::GO:0010842
6886	Biological Process::GO:0010845
6887	Biological Process::GO:0010847
6888	Biological Process::GO:0010848
6889	Biological Process::GO:0010862
6890	Biological Process::GO:0010863
6891	Biological Process::GO:0010866
6892	Biological Process::GO:0010867
6893	Biological Process::GO:0010868
6894	Biological Process::GO:0010869
6895	Biological Process::GO:0010870
6896	Biological Process::GO:0010871
6897	Biological Process::GO:0010872
6898	Biological Process::GO:0010873
6899	Biological Process::GO:0010874
6900	Biological Process::GO:0010875
6901	Biological Process::GO:0010876
6902	Biological Process::GO:0010880
6903	Biological Process::GO:0010881
6904	Biological Process::GO:0010882
6905	Biological Process::GO:0010883
6906	Biological Process::GO:0010884
6907	Biological Process::GO:0010885
6908	Biological Process::GO:0010886
6909	Biological Process::GO:0010887
6910	Biological Process::GO:0010888
6911	Biological Process::GO:0010889
6912	Biological Process::GO:0010890
6913	Biological Process::GO:0010891
6914	Biological Process::GO:0010893
6915	Biological Process::GO:0010894
6916	Biological Process::GO:0010896
6917	Biological Process::GO:0010897
6918	Biological Process::GO:0010898
6919	Biological Process::GO:0010899
6920	Biological Process::GO:0010901
6921	Biological Process::GO:0010902
6922	Biological Process::GO:0010903
6923	Biological Process::GO:0010906
6924	Biological Process::GO:0010907
6925	Biological Process::GO:0010908
6926	Biological Process::GO:0010909
6927	Biological Process::GO:0010911
6928	Biological Process::GO:0010912
6929	Biological Process::GO:0010915
6930	Biological Process::GO:0010916
6931	Biological Process::GO:0010917
6932	Biological Process::GO:0010918
6933	Biological Process::GO:0010919
6934	Biological Process::GO:0010921
6935	Biological Process::GO:0010922
6936	Biological Process::GO:0010923
6937	Biological Process::GO:0010927
6938	Biological Process::GO:0010935
6939	Biological Process::GO:0010936
6940	Biological Process::GO:0010939
6941	Biological Process::GO:0010940
6942	Biological Process::GO:0010942
6943	Biological Process::GO:0010944
6944	Biological Process::GO:0010948
6945	Biological Process::GO:0010949
6946	Biological Process::GO:0010950
6947	Biological Process::GO:0010951
6948	Biological Process::GO:0010952
6949	Biological Process::GO:0010954
6950	Biological Process::GO:0010955
6951	Biological Process::GO:0010956
6952	Biological Process::GO:0010957
6953	Biological Process::GO:0010958
6954	Biological Process::GO:0010959
6955	Biological Process::GO:0010960
6956	Biological Process::GO:0010961
6957	Biological Process::GO:0010962
6958	Biological Process::GO:0010965
6959	Biological Process::GO:0010966
6960	Biological Process::GO:0010968
6961	Biological Process::GO:0010970
6962	Biological Process::GO:0010971
6963	Biological Process::GO:0010972
6964	Biological Process::GO:0010975
6965	Biological Process::GO:0010976
6966	Biological Process::GO:0010977
6967	Biological Process::GO:0010979
6968	Biological Process::GO:0010980
6969	Biological Process::GO:0010982
6970	Biological Process::GO:0010983
6971	Biological Process::GO:0010984
6972	Biological Process::GO:0010985
6973	Biological Process::GO:0010986
6974	Biological Process::GO:0010988
6975	Biological Process::GO:0010989
6976	Biological Process::GO:0010990
6977	Biological Process::GO:0010991
6978	Biological Process::GO:0010992
6979	Biological Process::GO:0010993
6980	Biological Process::GO:0010994
6981	Biological Process::GO:0010996
6982	Biological Process::GO:0010998
6983	Biological Process::GO:0010999
6984	Biological Process::GO:0012502
6985	Biological Process::GO:0014002
6986	Biological Process::GO:0014003
6987	Biological Process::GO:0014009
6988	Biological Process::GO:0014010
6989	Biological Process::GO:0014012
6990	Biological Process::GO:0014013
6991	Biological Process::GO:0014014
6992	Biological Process::GO:0014015
6993	Biological Process::GO:0014016
6994	Biological Process::GO:0014020
6995	Biological Process::GO:0014022
6996	Biological Process::GO:0014028
6997	Biological Process::GO:0014029
6998	Biological Process::GO:0014031
6999	Biological Process::GO:0014032
7000	Biological Process::GO:0014033
7001	Biological Process::GO:0014034
7002	Biological Process::GO:0014037
7003	Biological Process::GO:0014038
7004	Biological Process::GO:0014040
7005	Biological Process::GO:0014041
7006	Biological Process::GO:0014042
7007	Biological Process::GO:0014043
7008	Biological Process::GO:0014044
7009	Biological Process::GO:0014045
7010	Biological Process::GO:0014047
7011	Biological Process::GO:0014048
7012	Biological Process::GO:0014049
7013	Biological Process::GO:0014050
7014	Biological Process::GO:0014051
7015	Biological Process::GO:0014052
7016	Biological Process::GO:0014053
7017	Biological Process::GO:0014054
7018	Biological Process::GO:0014056
7019	Biological Process::GO:0014059
7020	Biological Process::GO:0014060
7021	Biological Process::GO:0014061
7022	Biological Process::GO:0014062
7023	Biological Process::GO:0014063
7024	Biological Process::GO:0014065
7025	Biological Process::GO:0014066
7026	Biological Process::GO:0014067
7027	Biological Process::GO:0014068
7028	Biological Process::GO:0014070
7029	Biological Process::GO:0014072
7030	Biological Process::GO:0014074
7031	Biological Process::GO:0014075
7032	Biological Process::GO:0014076
7033	Biological Process::GO:0014706
7034	Biological Process::GO:0014707
7035	Biological Process::GO:0014717
7036	Biological Process::GO:0014718
7037	Biological Process::GO:0014719
7038	Biological Process::GO:0014721
7039	Biological Process::GO:0014722
7040	Biological Process::GO:0014724
7041	Biological Process::GO:0014728
7042	Biological Process::GO:0014732
7043	Biological Process::GO:0014733
7044	Biological Process::GO:0014735
7045	Biological Process::GO:0014736
7046	Biological Process::GO:0014738
7047	Biological Process::GO:0014740
7048	Biological Process::GO:0014741
7049	Biological Process::GO:0014742
7050	Biological Process::GO:0014743
7051	Biological Process::GO:0014744
7052	Biological Process::GO:0014745
7053	Biological Process::GO:0014805
7054	Biological Process::GO:0014806
7055	Biological Process::GO:0014807
7056	Biological Process::GO:0014808
7057	Biological Process::GO:0014809
7058	Biological Process::GO:0014812
7059	Biological Process::GO:0014816
7060	Biological Process::GO:0014819
7061	Biological Process::GO:0014820
7062	Biological Process::GO:0014821
7063	Biological Process::GO:0014823
7064	Biological Process::GO:0014824
7065	Biological Process::GO:0014826
7066	Biological Process::GO:0014827
7067	Biological Process::GO:0014829
7068	Biological Process::GO:0014831
7069	Biological Process::GO:0014832
7070	Biological Process::GO:0014834
7071	Biological Process::GO:0014835
7072	Biological Process::GO:0014839
7073	Biological Process::GO:0014842
7074	Biological Process::GO:0014846
7075	Biological Process::GO:0014848
7076	Biological Process::GO:0014850
7077	Biological Process::GO:0014854
7078	Biological Process::GO:0014855
7079	Biological Process::GO:0014856
7080	Biological Process::GO:0014857
7081	Biological Process::GO:0014858
7082	Biological Process::GO:0014859
7083	Biological Process::GO:0014862
7084	Biological Process::GO:0014866
7085	Biological Process::GO:0014870
7086	Biological Process::GO:0014873
7087	Biological Process::GO:0014874
7088	Biological Process::GO:0014877
7089	Biological Process::GO:0014878
7090	Biological Process::GO:0014883
7091	Biological Process::GO:0014886
